[65, 59, 50, 38]B-diminished triad
[65, 62, 57, 38]D-minor triad
[60, 60, 52, 45]A-minor triad
[60, 60, 52, 43]C-major triad
[62, 60, 52, 43]C-major-second major tetrachord
[64, 55, 48, 47]C-major seventh chord
[64, 57, 49, 43]A-dominant seventh chord
[61, 57, 55, 45]A-incomplete dominant-seventh chord
[67, 57, 52, 37]A-dominant seventh chord
[65, 57, 53, 38]D-minor triad
[65, 59, 55, 38]G-dominant seventh chord
[62, 60, 45, 41]D-minor seventh chord
[62, 59, 45, 41]B-half-diminished seventh chord
[64, 57, 50, 47]B-quartal tetramirror
[64, 57, 53, 48]F-major seventh chord
[65, 62, 47, 44]D-diminished seventh chord
[64, 60, 47, 45]A-major-second minor tetrachord
[62, 60, 45, 42]D-dominant seventh chord
[60, 57, 48, 45]Minor Third with octave doublings above A
[62, 55, 48, 40]C-major-second major tetrachord
[60, 57, 52, 48]A-minor triad
[62, 59, 50, 47]Minor Third with octave doublings above B
[67, 60, 50, 45]A-quartal tetramirror
[62, 62, 55, 43]Perfect Fifth with octave doublings above G
[64, 62, 52, 48]C-whole-tone trichord
[64, 60, 57, 48]A-minor triad
[62, 60, 57, 47]B-minor tetramirror
[67, 60, 57, 47]A-lydian tetrachord
[67, 62, 59, 47]G-major triad
[67, 64, 59, 49]C#-half-diminished seventh chord
[64, 59, 57, 45]A-quartal trichord
[64, 60, 52, 43]C-major triad
[67, 59, 52, 40]E-minor triad
[67, 59, 55, 52]E-minor triad
[67, 60, 55, 50]C-quartal trichord
[65, 62, 55, 48]D-quartal tetramirror
[64, 62, 52, 36]C-whole-tone trichord
[62, 59, 53, 45]B-half-diminished seventh chord
[62, 59, 53, 44]B-diminished seventh chord
[60, 59, 48, 45]A-minor trichord
[60, 57, 52, 41]F-major seventh chord
[60, 57, 50, 41]D-minor seventh chord
[65, 57, 57, 38]D-minor triad
[64, 60, 52, 36]Major Third with octave doublings above C
[64, 60, 53, 38]D-lydian tetrachord
[60, 59, 52, 43]C-major seventh chord
[76, 67, 60, 48]C-major triad
[76, 67, 62, 48]C-major-second major tetrachord
[74, 67, 62, 59]G-major triad
[76, 67, 60, 58]C-dominant seventh chord
[77, 65, 60, 57]F-major triad
[77, 67, 60, 57]F-major-second major tetrachord
[77, 69, 65, 55]F-whole-tone trichord
[77, 69, 65, 53]Minor Sixth with octave doublings above F
[74, 69, 57, 54]D-major triad
[74, 67, 59, 53]G-dominant seventh chord
[72, 69, 64, 53]F-major seventh chord
[74, 67, 59, 43]G-major triad
[74, 66, 57, 43]D-perfect-fourth major tetrachord
[74, 67, 57, 54]D-perfect-fourth major tetrachord
[74, 66, 60, 57]D-dominant seventh chord
[74, 67, 62, 55]Perfect Fifth with octave doublings above G
[76, 67, 60, 60]C-major triad
[76, 67, 58, 60]C-dominant seventh chord
[72, 67, 58, 53]G-quartal tetramirror
[72, 64, 55, 53]C-perfect-fourth major tetrachord
[72, 67, 64, 53]C-perfect-fourth major tetrachord
[72, 67, 64, 55]C-major triad
[71, 65, 62, 55]G-dominant seventh chord
[72, 64, 60, 57]A-minor triad
[72, 64, 60, 55]C-major triad
[74, 69, 60, 53]D-minor seventh chord
[71, 67, 64, 54]E-major-second minor tetrachord
[71, 69, 66, 52]F#-quartal tetramirror
[71, 69, 66, 51]B-dominant seventh chord
[71, 67, 64, 52]E-minor triad
[71, 67, 64, 50]E-minor seventh chord
[71, 68, 64, 48]C-augmented major tetrachord
[71, 68, 64, 47]E-major triad
[72, 69, 64, 45]A-minor triad
[71, 69, 65, 50]B-half-diminished seventh chord
[71, 69, 65, 52]F-minor-second quartal tetrachord
[71, 69, 65, 53]B-incomplete half-diminished seventh chord
[71, 67, 64, 55]E-minor triad
[71, 67, 65, 57]G-whole-tone tetramirror
[71, 62, 67, 55]G-major triad
[71, 62, 67, 53]G-dominant seventh chord
[71, 67, 65, 52]E-all-interval tetrachord
[71, 67, 65, 50]G-dominant seventh chord
[72, 67, 65, 48]F-quartal trichord
[72, 67, 62, 48]C-quartal trichord
[72, 67, 64, 57]A-minor seventh chord
[74, 69, 62, 57]Perfect Fourth with octave doublings above A
[76, 71, 67, 55]E-minor triad
[77, 71, 60, 57]F-all-interval tetrachord
[77, 69, 62, 59]B-half-diminished seventh chord
[76, 67, 64, 60]C-major triad
[76, 72, 67, 48]C-major triad
[74, 69, 65, 57]D-minor triad
[74, 67, 64, 58]E-half-diminished seventh chord
[73, 69, 65, 57]F-augmented triad
[73, 70, 64, 55]A#-diminished seventh chord
[73, 67, 64, 57]A-dominant seventh chord
[74, 65, 62, 57]D-minor triad
[74, 70, 64, 55]E-half-diminished seventh chord
[74, 69, 65, 50]D-minor triad
[76, 69, 60, 57]A-minor triad
[76, 71, 59, 56]E-major triad
[74, 71, 64, 56]E-dominant seventh chord
[72, 69, 64, 57]A-minor triad
[74, 69, 57, 53]D-minor triad
[74, 69, 59, 53]B-half-diminished seventh chord
[76, 67, 60, 52]C-major triad
[77, 69, 60, 50]D-minor seventh chord
[77, 69, 59, 50]B-half-diminished seventh chord
[77, 69, 57, 50]D-minor triad
[77, 67, 59, 55]G-incomplete dominant-seventh chord
[76, 67, 57, 49]A-dominant seventh chord
[74, 65, 57, 50]D-minor triad
[74, 67, 57, 52]E-quartal tetramirror
[74, 69, 62, 53]D-minor triad
[73, 67, 64, 52]C#-diminished triad
[73, 69, 64, 53]F-augmented major tetrachord
[74, 70, 62, 55]G-minor triad
[74, 67, 58, 43]G-minor triad
[74, 66, 57, 50]D-major triad
[76, 69, 60, 45]A-minor triad
[76, 69, 60, 47]A-major-second minor tetrachord
[76, 67, 60, 50]C-major-second major tetrachord
[72, 67, 60, 48]Perfect Fourth with octave doublings above C
[76, 67, 60, 53]C-perfect-fourth major tetrachord
[77, 69, 64, 52]F-incomplete major-seventh chord
[77, 69, 62, 53]D-minor triad
[74, 67, 59, 57]G-major-second major tetrachord
[74, 67, 59, 50]G-major triad
[72, 67, 62, 53]D-quartal tetramirror
[71, 65, 55, 43]G-incomplete dominant-seventh chord
[67, 64, 55, 48]C-major triad
[67, 65, 62, 47]G-dominant seventh chord
[69, 65, 60, 48]F-major triad
[70, 67, 60, 40]C-dominant seventh chord
[69, 67, 60, 41]F-major-second major tetrachord
[69, 65, 62, 41]D-minor triad
[67, 58, 63, 43]Eb-major triad
[67, 60, 63, 45]A-half-diminished seventh chord
[62, 60, 53, 48]D-incomplete minor-seventh chord
[62, 55, 52, 47]E-minor seventh chord
[64, 60, 57, 47]A-major-second minor tetrachord
[66, 57, 50, 48]D-dominant seventh chord
[72, 64, 57, 45]A-minor triad
[72, 66, 57, 45]F#-diminished triad
[71, 67, 59, 43]Major Third with octave doublings above G
[71, 67, 60, 43]C-incomplete major-seventh chord
[69, 64, 62, 52]D-quartal trichord
[71, 62, 55, 53]G-dominant seventh chord
[72, 67, 55, 52]C-major triad
[71, 64, 55, 48]C-major seventh chord
[69, 61, 57, 55]A-incomplete dominant-seventh chord
[69, 62, 59, 53]B-half-diminished seventh chord
[64, 64, 61, 52]Minor Third with octave doublings above E
[65, 57, 62, 50]D-minor triad
[67, 57, 64, 49]A-dominant seventh chord
[64, 61, 57, 57]A-major triad
[64, 61, 57, 55]A-dominant seventh chord
[62, 62, 57, 53]D-minor triad
[64, 55, 60, 52]C-major triad
[64, 57, 60, 53]F-major seventh chord
[57, 60, 51, 55]A-half-diminished seventh chord
[57, 60, 51, 54]A-diminished seventh chord
[59, 55, 50, 55]G-major triad
[59, 55, 53, 55]G-incomplete dominant-seventh chord
[77, 72, 62, 57]D-minor seventh chord
[79, 72, 64, 52]C-major triad
[79, 71, 62, 55]G-major triad
[77, 71, 62, 55]G-dominant seventh chord
[81, 65, 60, 53]F-major triad
[81, 64, 60, 53]F-major seventh chord
[79, 62, 59, 55]G-major triad
[77, 69, 60, 57]F-major triad
[77, 69, 60, 53]F-major triad
[79, 72, 64, 60]C-major triad
[81, 72, 65, 53]F-major triad
[81, 72, 64, 53]F-major seventh chord
[81, 74, 62, 54]D-major triad
[81, 72, 62, 54]D-dominant seventh chord
[74, 71, 67, 53]G-dominant seventh chord
[79, 72, 67, 52]C-major triad
[79, 72, 65, 52]C-perfect-fourth major tetrachord
[79, 70, 62, 52]E-half-diminished seventh chord
[72, 69, 60, 53]F-major triad
[76, 67, 59, 48]C-major seventh chord
[72, 64, 55, 52]C-major triad
[72, 64, 55, 54]C-all-interval tetrachord
[72, 64, 57, 48]A-minor triad
[79, 60, 55, 52]C-major triad
[77, 60, 57, 57]F-major triad
[77, 62, 57, 59]B-half-diminished seventh chord
[76, 64, 55, 60]C-major triad
[76, 65, 57, 60]F-major seventh chord
[74, 67, 60, 43]C-quartal trichord
[70, 65, 62, 55]G-minor seventh chord
[70, 68, 63, 53]F-quartal tetramirror
[75, 70, 65, 56]F-quartal tetramirror
[75, 70, 67, 58]Eb-major triad
[75, 70, 65, 58]Eb-quartal trichord
[75, 70, 63, 58]Perfect Fourth with octave doublings above Bb
[74, 70, 65, 46]Bb-major triad
[72, 68, 65, 53]F-minor triad
[72, 70, 65, 55]G-quartal tetramirror
[77, 72, 60, 58]Bb-quartal trichord
[77, 72, 67, 60]F-quartal trichord
[75, 72, 67, 48]C-minor triad
[74, 72, 67, 55]C-quartal trichord
[72, 67, 62, 58]G-perfect-fourth minor tetrachord
[72, 65, 60, 57]F-major triad
[72, 67, 60, 57]A-incomplete minor-seventh chord
[72, 69, 65, 55]F-major-second major tetrachord
[74, 70, 65, 53]Bb-major triad
[72, 72, 66, 57]F#-diminished triad
[74, 70, 67, 55]G-minor triad
[74, 70, 67, 50]G-minor triad
[70, 67, 62, 53]G-minor seventh chord
[70, 67, 60, 51]C-minor seventh chord
[70, 67, 60, 48]C-incomplete dominant-seventh chord
[72, 69, 60, 63]A-diminished triad
[72, 69, 60, 62]D-incomplete dominant-seventh chord
[74, 68, 65, 60]D-half-diminished seventh chord
[72, 72, 67, 51]C-minor triad
[72, 72, 65, 50]D-incomplete minor-seventh chord
[72, 72, 63, 48]Major Sixth with octave doublings above C
[69, 62, 60, 55]A-quartal tetramirror
[72, 69, 63, 54]A-diminished seventh chord
[75, 67, 63, 58]Eb-major triad
[75, 72, 65, 57]F-dominant seventh chord
[72, 70, 67, 56]Ab-phrygian tetrachord
[72, 68, 65, 56]F-minor triad
[77, 68, 65, 50]D-diminished triad
[77, 68, 63, 51]F-incomplete minor-seventh chord
[77, 68, 62, 53]D-diminished triad
[74, 65, 67, 47]G-dominant seventh chord
[74, 65, 67, 55]G-incomplete dominant-seventh chord
[75, 63, 67, 51]Minor Sixth with octave doublings above Eb
[75, 65, 67, 48]C-perfect-fourth minor tetrachord
[74, 67, 67, 55]Perfect Fifth with octave doublings above G
[59, 55, 50, 48]G-perfect-fourth major tetrachord
[57, 54, 48, 50]D-dominant seventh chord
[64, 55, 47, 36]C-major seventh chord
[65, 62, 45, 38]D-minor triad
[65, 62, 47, 38]B-diminished triad
[62, 55, 55, 43]Perfect Fifth with octave doublings above G
[67, 60, 52, 45]A-minor seventh chord
[64, 57, 54, 48]F#-half-diminished seventh chord
[67, 60, 52, 36]C-major triad
[67, 59, 52, 36]C-major seventh chord
[60, 57, 57, 41]F-major triad
[60, 57, 55, 40]A-minor seventh chord
[65, 60, 50, 47]B-minor-second diminished tetrachord
[62, 59, 55, 31]G-major triad
[62, 59, 53, 31]G-dominant seventh chord
[60, 53, 43, 38]D-quartal tetramirror
[57, 50, 47, 42]B-minor seventh chord
[57, 50, 45, 42]D-major triad
[59, 50, 52, 44]E-dominant seventh chord
[60, 48, 52, 45]A-minor triad
[64, 55, 46, 48]C-dominant seventh chord
[65, 55, 48, 50]D-quartal tetramirror
[67, 55, 47, 52]E-minor triad
[67, 55, 48, 50]C-quartal trichord
[67, 55, 50, 48]C-quartal trichord
[65, 57, 50, 50]D-minor triad
[65, 56, 52, 50]D-harmonic minor tetrachord
[65, 62, 57, 48]D-minor seventh chord
[64, 60, 53, 45]F-major seventh chord
[62, 59, 52, 44]E-dominant seventh chord
[64, 57, 48, 36]A-minor triad
[64, 57, 48, 38]A-perfect-fourth minor tetrachord
[65, 60, 57, 38]D-minor seventh chord
[65, 59, 50, 48]B-minor-second diminished tetrachord
[62, 55, 55, 48]C-quartal trichord
[64, 59, 55, 36]C-major seventh chord
[64, 59, 55, 38]E-minor seventh chord
[64, 57, 48, 48]A-minor triad
[57, 54, 50, 47]B-minor seventh chord
[59, 55, 50, 45]G-major-second major tetrachord
[57, 55, 52, 48]A-minor seventh chord
[57, 54, 45, 50]D-major triad
[55, 55, 47, 43]Minor Sixth with octave doublings above G
[55, 50, 48, 41]D-quartal tetramirror
[55, 50, 50, 41]G-incomplete dominant-seventh chord
[60, 55, 43, 38]C-quartal trichord
[64, 53, 48, 38]D-lydian tetrachord
[65, 57, 50, 41]D-minor triad
[65, 59, 50, 40]B-perfect-fourth diminished tetrachord
[65, 60, 55, 43]F-quartal trichord
[63, 55, 48, 46]C-minor seventh chord
[63, 56, 48, 43]Ab-major seventh chord
[67, 55, 51, 36]C-minor triad
[67, 55, 53, 38]G-incomplete dominant-seventh chord
[62, 58, 53, 44]Bb-dominant seventh chord
[63, 58, 53, 41]Eb-quartal trichord
[62, 58, 55, 39]Eb-major seventh chord
[68, 63, 58, 46]G#-quartal trichord
[67, 63, 60, 44]Ab-major seventh chord
[63, 55, 51, 46]Eb-major triad
[65, 60, 50, 45]D-minor seventh chord
[67, 60, 52, 40]C-major triad
[67, 59, 53, 38]G-dominant seventh chord
[60, 59, 55, 40]C-major seventh chord
[57, 55, 50, 38]G-quartal trichord
[57, 54, 50, 38]D-major triad
[57, 53, 50, 38]D-minor triad
[57, 52, 52, 38]D-quartal trichord
[59, 50, 53, 38]B-diminished triad
[59, 50, 55, 41]G-dominant seventh chord
[60, 55, 48, 38]C-quartal trichord
[62, 55, 43, 36]C-quartal trichord
[65, 57, 48, 41]F-major triad
[64, 60, 55, 45]A-minor seventh chord
[64, 60, 54, 45]F#-half-diminished seventh chord
[62, 57, 53, 45]D-minor triad
[64, 59, 50, 43]E-minor seventh chord
[60, 57, 55, 43]A-incomplete minor-seventh chord
[57, 52, 49, 43]A-dominant seventh chord
[57, 53, 50, 41]D-minor triad
[59, 55, 50, 40]E-minor seventh chord
[59, 55, 50, 38]G-major triad
[62, 57, 48, 43]A-quartal tetramirror
[65, 55, 50, 43]G-incomplete dominant-seventh chord
[59, 53, 50, 36]B-minor-second diminished tetrachord
[64, 60, 55, 46]C-dominant seventh chord
[62, 60, 57, 42]D-dominant seventh chord
[67, 61, 52, 40]C#-diminished triad
[65, 59, 56, 38]G#-diminished seventh chord
[64, 59, 57, 43]E-perfect-fourth minor tetrachord
[60, 57, 53, 45]F-major triad
[65, 62, 53, 50]Minor Third with octave doublings above D
[67, 55, 60, 51]C-minor triad
[63, 56, 60, 53]F-minor seventh chord
[63, 60, 60, 53]F-incomplete dominant-seventh chord
[67, 62, 55, 46]G-minor triad
[70, 62, 58, 43]G-minor triad
[65, 62, 59, 51]B-major-third diminished tetrachord
[63, 60, 60, 56]Ab-major triad
[63, 63, 59, 55]Cb-augmented triad
[69, 62, 58, 53]Bb-major seventh chord
[74, 65, 59, 50]B-diminished triad
[75, 67, 58, 48]C-minor seventh chord
[74, 62, 56, 53]D-diminished triad
[74, 62, 55, 46]G-minor triad
[72, 69, 55, 45]A-incomplete minor-seventh chord
[72, 69, 54, 45]F#-diminished triad
[69, 63, 55, 48]A-half-diminished seventh chord
[67, 62, 55, 51]Eb-incomplete major-seventh chord
[66, 62, 57, 50]D-major triad
[70, 62, 55, 50]G-minor triad
[69, 63, 53, 48]F-dominant seventh chord
[63, 55, 55, 46]Eb-major triad
[65, 60, 56, 43]F-major-second minor tetrachord
[63, 60, 57, 42]A-diminished seventh chord
[62, 55, 53, 36]D-quartal tetramirror
[67, 56, 48, 39]Ab-major seventh chord
[65, 60, 51, 41]F-incomplete dominant-seventh chord
[67, 60, 51, 38]C-major-second minor tetrachord
[65, 62, 50, 36]D-incomplete minor-seventh chord
[65, 62, 50, 35]B-diminished triad
[62, 55, 48, 31]C-quartal trichord
[65, 58, 48, 45]F-perfect-fourth major tetrachord
[65, 57, 53, 48]F-major triad
[67, 59, 50, 51]Eb-augmented major tetrachord
[63, 60, 53, 48]F-incomplete dominant-seventh chord
[67, 60, 56, 44]Ab-incomplete major-seventh chord
[67, 60, 58, 44]Ab-phrygian tetrachord
[70, 63, 60, 53]C-quartal tetramirror
[67, 59, 62, 51]Eb-augmented major tetrachord
[67, 59, 62, 50]G-major triad
[72, 67, 62, 46]G-perfect-fourth minor tetrachord
[75, 65, 60, 45]F-dominant seventh chord
[74, 65, 62, 47]B-diminished triad
[74, 67, 58, 57]G-major-second minor tetrachord
[72, 69, 63, 55]A-half-diminished seventh chord
[69, 65, 60, 51]F-dominant seventh chord
[67, 67, 58, 51]Eb-major triad
[67, 67, 58, 50]G-minor triad
[72, 62, 57, 42]D-dominant seventh chord
[63, 63, 54, 47]Cb-major triad
[67, 64, 61, 46]C#-diminished seventh chord
[67, 62, 60, 43]C-quartal trichord
[63, 60, 60, 44]Ab-major triad
[63, 59, 60, 43]C-minor-augmented tetrachord
[65, 60, 60, 45]F-major triad
[65, 62, 60, 47]B-minor-second diminished tetrachord
[63, 55, 60, 48]C-minor triad
[62, 60, 56, 53]D-half-diminished seventh chord
[71, 67, 62, 41]G-dominant seventh chord
[72, 67, 60, 40]enharmonic equivalent to major triad above Fb
[72, 67, 58, 40]enharmonic to dominant seventh chord above Fb
[72, 65, 57, 41]F-major triad
[72, 65, 55, 36]F-quartal trichord
[74, 66, 57, 48]D-dominant seventh chord
[74, 66, 57, 47]B-minor seventh chord
[72, 64, 55, 47]C-major seventh chord
[71, 60, 55, 45]A-lydian tetrachord
[71, 62, 55, 47]G-major triad
[69, 60, 55, 45]A-incomplete minor-seventh chord
[69, 57, 55, 50]G-quartal trichord
[67, 64, 59, 40]E-minor triad
[67, 64, 59, 52]E-minor triad
[67, 64, 59, 50]E-minor seventh chord
[69, 64, 60, 48]A-minor triad
[69, 66, 60, 48]F#-diminished triad
[71, 67, 62, 47]G-major triad
[72, 65, 60, 45]F-major triad
[69, 64, 60, 53]F-major seventh chord
[67, 62, 59, 52]E-minor seventh chord
[65, 60, 57, 52]F-major seventh chord
[64, 60, 53, 50]D-lydian tetrachord
[62, 60, 57, 53]D-minor seventh chord
[62, 60, 53, 50]D-incomplete minor-seventh chord
[62, 60, 50, 55]C-quartal trichord
[72, 66, 57, 52]F#-half-diminished seventh chord
[71, 67, 60, 50]G-perfect-fourth major tetrachord
[69, 67, 64, 48]A-minor seventh chord
[69, 67, 60, 48]A-incomplete minor-seventh chord
[69, 66, 57, 50]D-major triad
[67, 67, 59, 43]Minor Sixth with octave doublings above G
[69, 67, 60, 53]F-major-second major tetrachord
[69, 64, 60, 52]A-minor triad
[72, 65, 55, 48]F-quartal trichord
[67, 65, 55, 48]F-quartal trichord
[64, 55, 60, 48]C-major triad
[65, 53, 60, 50]D-incomplete minor-seventh chord
[67, 60, 58, 52]C-dominant seventh chord
[69, 65, 57, 53]Major Third with octave doublings above F
[65, 64, 60, 57]F-major seventh chord
[65, 62, 59, 57]B-half-diminished seventh chord
[64, 60, 60, 55]C-major triad
[67, 62, 55, 45]G-quartal trichord
[65, 62, 59, 45]B-half-diminished seventh chord
[64, 64, 60, 45]A-minor triad
[59, 56, 52, 52]E-major triad
[60, 57, 52, 57]A-minor triad
[64, -1, 55, 52]Major Sixth with octave doublings above E
[64, -1, 55, 50]E-incomplete minor-seventh chord
[65, 60, 57, 43]F-major-second major tetrachord
[67, 61, 55, 40]C#-diminished triad
[67, 61, 55, 52]C#-diminished triad
[65, 62, 57, 52]D-major-second minor tetrachord
[64, 58, 55, 50]E-half-diminished seventh chord
[64, 57, 55, 49]A-dominant seventh chord
[64, 61, 52, 45]A-major triad
[62, 57, 55, 52]E-quartal tetramirror
[62, 57, 57, 53]D-minor triad
[66, 60, 55, 52]C-all-interval tetrachord
[67, 62, 58, 50]G-minor triad
[67, 62, 58, 48]G-perfect-fourth minor tetrachord
[67, 64, 55, 52]Minor Third with octave doublings above E
[65, 62, 59, 50]B-diminished triad
[65, 59, 48, 45]F-all-interval tetrachord
[65, 60, 47, 57]F-all-interval tetrachord
[64, 64, 48, 55]C-major triad
[62, 57, 48, 53]D-minor seventh chord
[60, 56, 53, 43]F-major-second minor tetrachord
[57, 55, 48, 43]A-incomplete minor-seventh chord
[65, 58, 50, 39]Bb-perfect-fourth major tetrachord
[63, 58, 50, 46]Eb-incomplete major-seventh chord
[67, 62, 51, 46]Eb-major seventh chord
[62, 53, 44, 41]D-diminished triad
[62, 53, 44, 43]D-perfect-fourth diminished tetrachord
[60, 51, 43, 44]Ab-major seventh chord
[56, 53, 46, 39]E#-quartal tetramirror
[58, 55, 51, 48]C-minor seventh chord
[58, 55, 51, 46]Eb-major triad
[58, 55, 49, 41]G-half-diminished seventh chord
[58, 55, 49, 40]G-diminished seventh chord
[56, 52, 48, 41]E-minor-augmented tetrachord
[56, 53, 47, 41]E#-diminished triad
[55, 53, 50, 35]G-dominant seventh chord
[67, 51, 48, 36]C-minor triad
[65, 56, 48, 38]D-half-diminished seventh chord
[65, 56, 47, 38]G#-diminished seventh chord
[55, 55, 47, 31]Minor Sixth with octave doublings above G
[64, 52, 47, 44]E-major triad
[64, 61, 55, 33]A-dominant seventh chord
[65, 62, 53, 38]Minor Third with octave doublings above D
[64, 60, 48, 41]F-incomplete major-seventh chord
[62, 59, 47, 43]G-major triad
[53, 57, 48, 41]F-major triad
[53, 55, 48, 43]F-quartal trichord
[60, 53, 48, 43]F-quartal trichord
[60, 60, 53, 45]F-major triad
[62, 53, 46, 34]Bb-major triad
[55, 52, 46, 36]C-dominant seventh chord
[55, 53, 46, 34]G-incomplete minor-seventh chord
[55, 48, 45, 38]A-quartal tetramirror
[62, 53, 46, 46]Bb-major triad
[62, 53, 48, 46]Bb-major-second major tetrachord
[62, 58, 50, 43]G-minor triad
[60, 57, 53, 48]F-major triad
[58, 55, 53, 36]G-quartal tetramirror
[58, 55, 52, 36]C-dominant seventh chord
[57, 48, 53, 41]F-major triad
[55, 52, 52, 36]C-major triad
[60, 55, 53, 40]C-perfect-fourth major tetrachord
[60, 58, 53, 43]G-quartal tetramirror
[62, 55, 45, 42]D-perfect-fourth major tetrachord
[67, 55, 48, 45]A-incomplete minor-seventh chord
[62, 58, 53, 48]Bb-major-second major tetrachord
[60, 60, 53, 46]Bb-quartal trichord
[64, 62, 55, 46]E-half-diminished seventh chord
[64, 61, 55, 43]C#-diminished triad
[60, 60, 55, 40]C-major triad
[58, 55, 48, 45]A-minor tetramirror
[57, 53, 48, 46]F-perfect-fourth major tetrachord
[55, 53, 48, 48]F-quartal trichord
[55, 53, 50, 48]D-quartal tetramirror
[60, 58, 55, 41]G-quartal tetramirror
[60, 57, 53, 46]F-perfect-fourth major tetrachord
[62, 55, 50, 48]C-quartal trichord
[64, 58, 48, 36]C-incomplete dominant-seventh chord
[67, 60, 58, 45]A-minor tetramirror
[65, 58, 53, 52]E-tritone-fourth
[64, 58, 48, 43]C-dominant seventh chord
[65, 58, 50, 45]Bb-major seventh chord
[67, 58, 50, 41]G-minor seventh chord
[67, 58, 55, 41]G-incomplete minor-seventh chord
[67, 58, 55, 40]E-diminished triad
[65, 58, 48, 41]Bb-quartal trichord
[60, 57, 51, 43]A-half-diminished seventh chord
[60, 57, 53, 40]F-major seventh chord
[62, 58, 55, 50]G-minor triad
[63, 59, 55, 43]Eb-augmented triad
[60, 60, 51, 45]A-diminished triad
[62, 58, 50, 41]Bb-major triad
[60, 58, 55, 36]C-incomplete dominant-seventh chord
[60, 55, 50, 36]C-quartal trichord
[67, 60, 52, 52]C-major triad
[67, 57, 50, 50]G-quartal trichord
[64, 60, 48, 48]Major Third with octave doublings above C
[64, 55, 49, 40]C#-diminished triad
[65, 53, 50, 38]Minor Third with octave doublings above D
[62, 57, 50, 45]Perfect Fourth with octave doublings above A
[62, 57, 50, 38]Perfect Fourth with octave doublings above D
[69, 62, 53, 53]D-minor triad
[68, 59, 52, 52]E-major triad
[69, 60, 52, 45]A-minor triad
[60, 55, 52, 47]C-major seventh chord
[64, 60, 58, 36]C-incomplete dominant-seventh chord
[64, 60, 57, 41]F-major seventh chord
[57, 57, 52, 41]F-incomplete major-seventh chord
[57, 57, 50, 41]D-minor triad
[60, 48, 48, 45]Minor Third with octave doublings above A
[67, 55, 53, 47]G-incomplete dominant-seventh chord
[69, 60, 52, 53]F-major seventh chord
[57, 52, 48, 42]F#-half-diminished seventh chord
[54, 50, 47, 38]B-minor triad
[54, 50, 48, 38]D-incomplete dominant-seventh chord
[62, 55, 48, 33]A-quartal tetramirror
[57, 54, 50, 36]D-dominant seventh chord
[59, 55, 50, 35]G-major triad
[60, 55, 52, 33]A-minor seventh chord
[59, 55, 52, 33]E-perfect-fourth minor tetrachord
[57, 54, 45, 38]D-major triad
[53, 48, 45, 40]F-major seventh chord
[67, 65, 62, 48]D-quartal tetramirror
[76, 72, 69, 57]A-minor triad
[77, 72, 69, 55]F-major-second major tetrachord
[77, 72, 69, 53]F-major triad
[79, 72, 65, 53]F-quartal trichord
[79, 72, 64, 53]C-perfect-fourth major tetrachord
[77, 71, 67, 55]G-incomplete dominant-seventh chord
[74, 67, 65, 60]D-quartal tetramirror
[76, 72, 67, 52]C-major triad
[76, 72, 67, 53]C-perfect-fourth major tetrachord
[74, 72, 65, 55]D-quartal tetramirror
[74, 72, 64, 55]C-major-second major tetrachord
[81, 74, 69, 54]D-major triad
[81, 72, 69, 54]F#-diminished triad
[74, 71, 66, 59]B-minor triad
[79, 71, 66, 52]E-major-second minor tetrachord
[79, 71, 63, 54]Cb-augmented major tetrachord
[79, 71, 64, 55]E-minor triad
[79, 71, 64, 52]E-minor triad
[76, 69, 60, 55]A-minor seventh chord
[74, 69, 62, 54]D-major triad
[74, 69, 64, 54]D-major-second major tetrachord
[72, 69, 66, 52]F#-half-diminished seventh chord
[72, 69, 66, 50]D-dominant seventh chord
[71, 69, 62, 55]G-major-second major tetrachord
[69, 69, 62, 54]D-major triad
[77, 72, 64, 57]F-major seventh chord
[77, 74, 62, 59]B-diminished triad
[76, 69, 65, 60]F-major seventh chord
[77, 72, 67, 48]F-quartal trichord
[74, 69, 64, 55]E-quartal tetramirror
[55, 53, 47, 43]G-incomplete dominant-seventh chord
[65, 48, 45, 33]F-major triad
[65, 50, 45, 35]B-half-diminished seventh chord
[64, 52, 43, 36]C-major triad
[64, 53, 45, 36]F-major seventh chord
[64, 55, 47, 35]E-minor triad
[65, 53, 48, 33]F-major triad
[65, 55, 48, 45]F-major-second major tetrachord
[62, 52, 48, 43]C-major-second major tetrachord
[57, 52, 47, 43]E-perfect-fourth minor tetrachord
[62, 50, 45, 42]D-major triad
[62, 52, 45, 40]D-quartal trichord
[62, 54, 50, 38]Minor Sixth with octave doublings above D
[59, 55, 50, 42]G-major seventh chord
[57, 55, 52, 36]A-minor seventh chord
[60, 52, 48, 33]A-minor triad
[60, 54, 48, 33]F#-diminished triad
[59, 55, 50, 36]G-perfect-fourth major tetrachord
[57, 52, 48, 40]A-minor triad
[62, 55, 48, 41]D-quartal tetramirror
[63, 55, 47, 48]C-minor-augmented tetrachord
[65, 59, 50, 44]B-diminished seventh chord
[67, 58, 50, 51]Eb-major seventh chord
[68, 58, 51, 48]G#-major-second major tetrachord
[67, 60, 51, 44]Ab-major seventh chord
[67, 58, 53, 50]G-minor seventh chord
[67, 63, 51, 46]Eb-major triad
[63, 63, 58, 43]Eb-major triad
[63, 63, 58, 39]Perfect Fourth with octave doublings above Eb
